,city,country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,food,life
1725,Tempe,United States,13.0,70.0,9.0,6.0,6.0,5.0,2.0,1.67,0.85,3.15,3.08,2.99,11.81,10.22,12.11,4.03,1.28,2.18,2.92,1.42,2.18,1.49,1.96,11.99,2.71,2.0,8.25,2.0,64.0,3.0,1.46,10.0,1.29,25000.0,22000.0,209.47,0.1,78.04,28.33,20.0,11.0,58.33,28.2,61.62,58.33,1725.0,1762.5,2066.67,2216.67,4338.93,3285.15,4241.33,5.11,238.4541,2309.5325
1730,Peterborough,United Kingdom,11.07,61.5,6.15,4.31,5.69,4.05,2.09,1.49,1.23,1.08,1.45,3.03,11.84,6.56,18.45,4.07,1.88,4.31,,2.87,1.44,0.86,1.5,9.23,2.38,3.25,14.18,6.15,80.22,3.08,1.3,14.76,1.87,22140.0,,171.59,0.12,39.77,31.49,18.45,12.3,95.02,26.14,54.12,96.35,660.1,530.44,1137.75,820.0,2195.55,,2878.2,3.04,213.11849999999998,
1731,Guanajuato,Mexico,10.31,32.23,5.67,1.8,2.58,3.18,1.1,0.67,1.16,1.48,2.06,2.0,3.61,6.6,9.28,2.58,1.42,1.61,1.08,2.06,1.19,0.9,0.77,10.31,1.56,3.35,4.13,0.39,30.99,2.32,0.77,18.05,1.13,29832.4,24325.09,56.73,0.15,30.94,18.48,12.89,3.87,60.13,35.22,73.88,53.27,567.26,605.94,1635.38,945.43,2714.28,644.28,850.89,8.5,144.89729999999997,1062.45322
1732,Cuautla,Mexico,7.74,18.05,6.45,1.68,3.87,2.06,0.67,0.26,1.03,1.6,1.53,1.14,3.61,4.38,9.01,2.49,0.93,1.08,1.36,1.21,1.26,0.82,0.77,11.09,1.01,1.55,3.38,0.41,,1.93,0.52,7.74,1.08,20111.39,17600.5,49.31,0.15,28.36,32.23,25.78,3.22,41.26,25.73,87.5,77.35,,141.81,309.41,296.52,,257.84,309.41,7.5,128.0641,
1733,Overland Park,United States,18.0,65.0,8.0,5.0,6.0,4.13,2.24,1.64,1.06,2.4,2.99,1.79,9.09,10.41,16.52,3.33,1.5,2.93,4.75,2.2,2.26,1.73,1.93,14.0,2.03,4.0,6.81,1.5,50.0,2.5,1.43,37.5,1.14,24495.0,22833.33,161.45,0.12,68.09,47.67,,12.0,48.33,37.5,100.0,131.25,1425.0,1025.0,2800.0,2050.0,,,5871.11,5.43,240.20220000000003,1973.3224733333332
1734,La Serena,Chile,5.66,33.96,5.38,3.4,2.83,3.21,1.81,1.62,1.0,1.38,1.66,3.66,8.68,4.26,10.19,1.49,1.19,1.28,1.47,0.91,0.94,0.92,1.25,5.66,0.95,1.74,3.28,0.79,135.82,0.34,1.13,11.32,1.34,16977.93,20594.23,72.96,0.07,32.07,56.59,32.07,5.66,53.2,53.76,54.71,59.42,377.29,282.97,481.04,648.93,1697.79,1131.86,603.66,4.86,152.3039,988.6613400000001
1736,Bandar-e Bushehr,Iran,3.56,58.93,2.9,1.09,0.5,1.98,1.02,0.53,1.07,0.65,4.51,0.8,4.28,5.94,28.5,1.8,4.99,1.99,1.43,1.03,0.84,1.71,0.93,2.0,0.59,1.3,2.1,0.71,,0.24,0.35,3.36,0.71,60094.34,40000.0,42.47,0.02,29.58,10.94,35.63,4.75,46.91,64.53,159.38,74.06,475.0,237.5,1187.51,712.5,4037.53,733.75,282.5,18.2,182.02949999999998,
1738,Tebessa,Algeria,2.17,9.4,1.81,1.45,2.17,0.52,0.47,0.18,0.89,0.16,1.01,1.25,5.3,5.37,10.61,4.58,2.22,1.33,0.65,0.51,0.39,0.46,0.27,10.85,1.08,2.53,2.6,0.18,0.0,0.36,1.08,4.34,0.31,31825.27,26521.06,53.04,0.06,32.91,12.06,0.0,,25.32,48.82,59.67,68.71,115.73,103.67,200.11,151.89,361.65,216.99,216.99,4.0,95.6131,442.1084800000001
1739,Oakville,Canada,15.56,63.0,10.38,5.19,8.52,3.27,1.95,2.06,1.87,2.32,2.08,3.34,10.57,10.74,9.09,3.87,1.85,4.52,4.73,2.54,1.92,2.39,2.68,11.12,2.44,2.57,11.12,2.96,107.1,3.24,1.86,22.23,1.37,19823.9,19060.25,152.66,0.33,58.27,40.44,14.03,11.12,45.28,62.75,82.6,139.55,1457.59,1358.77,2519.91,2421.09,,6190.67,3554.34,6.66,272.7529,2069.4945
1741,Kielce,Poland,6.76,31.55,5.63,1.52,2.37,2.37,1.16,1.65,0.58,0.82,0.96,2.52,7.32,6.76,14.54,0.68,0.68,1.58,2.37,0.68,0.9,1.01,0.48,5.63,0.79,0.9,3.83,0.81,19.61,1.35,0.45,6.76,1.41,16452.37,,121.05,0.07,14.95,30.43,,4.85,45.07,21.41,69.11,63.86,366.23,304.26,597.24,473.29,2626.82,2122.43,789.56,5.75,113.47639999999998,
1743,Waco,United States,15.0,51.0,7.0,4.5,5.25,4.95,2.25,1.33,0.94,2.65,2.92,3.4,10.39,15.48,11.67,3.69,1.43,3.67,3.46,3.12,1.87,1.42,2.32,13.5,2.77,3.61,7.54,2.0,,2.12,1.12,15.0,1.11,26000.0,25833.33,213.85,0.26,58.8,35.0,,9.0,44.0,40.0,58.33,100.0,1050.0,958.33,1866.67,2000.0,2045.14,1345.49,2324.0,5.7,270.63820000000004,
1747,Bournemouth,United Kingdom,24.6,73.8,7.38,4.92,4.92,3.32,2.31,1.52,1.3,1.24,1.51,2.17,7.11,5.84,13.77,2.8,1.11,2.73,2.91,1.3,0.99,0.74,0.92,7.38,2.22,2.37,14.64,3.08,75.03,3.69,1.86,19.93,1.95,25215.0,27675.0,164.31,0.2,40.13,40.41,8.61,12.3,74.42,37.82,70.11,66.11,1070.1,932.75,2060.25,1488.3,4920.0,2952.0,2352.38,2.85,155.3222,1802.7433333333336
1750,Aydin,Turkey,2.82,13.42,2.79,1.61,2.15,1.4,0.59,0.18,0.6,0.36,0.94,1.09,4.87,2.82,7.89,0.42,0.93,0.38,0.81,0.4,0.29,0.4,0.3,3.22,1.44,1.91,1.61,0.3,8.05,0.54,0.67,1.61,1.24,32199.38,26832.81,51.38,0.15,7.98,17.44,,1.72,19.68,23.26,55.95,42.93,135.51,81.84,166.36,104.65,2283.28,384.6,298.74,19.17,67.0954,614.3991466666666
1757,Braga,Portugal,8.43,31.61,6.85,1.79,3.16,1.66,1.42,0.99,0.7,1.01,1.17,2.03,8.5,5.26,11.52,1.65,1.2,1.49,1.89,1.01,1.2,0.82,0.52,4.21,1.17,1.33,5.27,1.63,27.4,3.16,0.5,15.81,2.14,26343.63,26343.63,102.63,0.15,33.25,38.39,8.3,6.64,77.58,31.88,62.57,56.64,623.47,468.92,965.93,763.97,1914.3,1001.06,1024.67,1.57,116.5312,1324.5965399999998
1758,Pak Kret,Thailand,2.3,25.92,4.32,1.94,2.88,1.64,0.58,0.33,1.37,1.21,1.44,1.57,11.37,2.26,6.91,2.02,1.12,1.44,0.86,0.96,0.72,1.18,0.43,17.28,1.53,2.25,4.25,0.43,16.92,1.01,0.86,2.88,1.26,34560.51,24321.96,59.67,0.06,11.03,91.2,2.4,5.47,28.11,12.96,79.2,50.4,,201.6,2016.03,720.01,5760.09,2592.04,576.01,4.62,110.9506,
1759,Hagen,Germany,13.7,52.69,9.48,3.69,3.06,2.85,2.36,2.04,1.06,1.94,2.19,3.44,12.26,7.82,14.05,2.77,1.68,2.3,1.41,2.03,1.05,1.61,0.65,5.27,0.56,1.58,7.38,2.95,73.76,3.69,2.0,31.61,2.21,24441.62,26343.63,279.73,0.12,35.39,52.69,16.86,12.64,86.27,30.56,73.76,114.16,421.5,368.81,,,2107.49,1475.24,3055.86,1.97,172.8785,1191.1457066666667
1765,Clarksville,United States,15.5,50.0,6.99,5.0,5.5,4.57,2.0,1.09,0.96,2.56,3.86,3.11,12.49,11.45,13.04,5.77,1.58,3.08,4.38,2.67,2.72,1.7,1.55,12.0,3.04,2.85,7.99,2.25,50.0,3.5,1.24,25.0,1.05,20500.0,22333.33,169.21,0.25,69.67,43.0,50.0,9.75,33.0,26.0,62.12,101.25,950.0,766.67,1850.0,1500.0,1506.95,1722.23,2681.0,4.59,238.47240000000002,1469.15914
1766,Turku,Finland,13.17,105.37,8.43,6.85,7.38,3.64,2.57,1.9,1.0,2.28,2.11,2.86,9.73,10.54,18.79,2.34,1.56,2.37,3.41,1.12,1.52,1.74,1.57,12.64,2.63,3.37,9.48,3.16,57.96,9.17,2.11,46.79,2.32,26343.63,29504.87,151.08,0.07,20.61,42.89,19.76,15.28,86.93,32.9,79.03,118.17,731.14,598.29,1204.28,911.49,4531.1,2086.42,2669.49,1.48,218.4239,1517.29396
1774,Modena,Italy,16.33,63.22,8.43,5.27,5.27,1.61,2.11,1.4,1.25,2.84,3.06,4.29,15.81,14.75,21.07,2.04,1.51,2.28,2.95,1.76,1.33,1.16,0.41,5.27,1.12,1.71,5.95,2.11,33.19,5.27,1.16,25.29,2.13,26765.13,17913.67,202.85,0.11,28.45,43.2,20.23,9.48,98.35,28.06,105.37,168.6,632.25,526.87,1053.75,1053.75,3336.86,2388.49,1927.7,2.6,214.35720000000003,1280.6935266666667
1775,Kairouan,Tunisia,1.55,12.39,3.1,0.77,0.93,0.57,0.45,0.17,0.4,0.14,0.46,0.84,10.07,1.24,6.2,0.31,0.93,0.31,0.31,0.31,0.31,0.27,0.22,4.34,0.59,0.62,2.17,0.31,19.36,0.15,0.15,9.29,0.65,14095.42,17348.2,31.13,0.06,18.59,30.98,,3.1,25.3,32.01,100.53,38.21,108.43,70.22,201.36,108.43,464.68,216.85,232.34,12.0,54.20750000000001,428.2739333333333
1776,Cabo Frio,Brazil,5.75,22.99,5.75,1.34,2.87,2.49,1.1,0.86,0.93,1.64,1.68,1.32,8.81,3.17,6.9,1.48,0.84,1.02,1.53,1.01,1.11,0.55,0.86,5.75,1.09,1.6,2.87,1.15,69.97,0.57,0.57,4.12,1.25,18201.33,19159.29,84.18,0.48,21.55,22.35,38.32,3.83,51.09,35.13,79.83,47.9,306.55,186.8,550.83,415.12,1015.44,574.78,290.58,12.0,125.18849999999999,811.6934866666667
1777,Calbayog City,Philippines,2.15,21.53,2.15,1.44,1.79,2.15,0.45,0.25,1.35,0.76,0.94,1.61,5.02,3.86,3.77,1.7,0.96,1.58,0.58,0.5,0.54,0.94,0.27,6.46,0.74,0.99,4.36,0.45,21.53,0.36,0.72,3.59,1.52,12308.25,10191.08,53.83,0.19,22.43,26.91,5.38,4.49,7.18,7.18,40.37,33.19,179.42,107.65,340.9,188.39,563.06,545.12,,9.0,81.1522,598.8119733333334
1778,Sioux Falls,United States,13.0,60.0,9.0,4.5,5.5,4.72,2.47,1.71,1.03,2.96,5.02,4.54,11.86,15.16,13.22,4.9,1.64,5.99,3.97,2.23,2.81,1.39,1.68,12.0,2.58,2.77,7.24,2.0,35.0,2.3,1.86,35.0,1.04,30000.0,24416.67,150.75,0.08,66.38,39.6,25.0,10.25,51.75,40.29,88.67,111.67,1070.0,830.0,2166.67,1333.33,2524.14,2421.88,3519.0,5.29,257.56669999999997,1593.90836
1779,Shibin al Kawm,Egypt,4.07,14.24,3.05,1.22,2.44,1.22,0.25,0.15,0.73,0.37,0.64,1.08,2.4,2.65,6.72,0.81,0.65,0.31,0.31,0.34,0.27,0.2,0.22,8.14,1.29,1.99,2.03,0.1,6.1,0.41,0.14,0.81,0.38,21061.16,21147.47,24.42,0.01,9.77,12.21,4.07,3.66,14.24,32.05,89.61,28.49,46.8,34.59,85.47,73.26,122.09,138.37,203.49,10.87,59.2227,320.6764266666666
1780,Khujand,Tajikistan,3.97,11.0,4.96,1.19,1.49,1.2,0.41,0.28,0.72,0.41,1.58,1.27,5.77,3.9,6.84,1.15,1.94,2.3,0.79,0.44,0.31,0.42,0.43,5.96,1.27,1.76,1.74,0.35,,0.99,0.3,2.38,0.94,14392.29,21839.84,31.26,0.02,22.17,24.82,,5.21,32.26,24.07,53.36,52.12,396.93,248.08,595.39,396.93,645.01,446.54,131.98,15.8,82.09289999999999,
1781,Breda,Netherlands,20.81,63.22,8.96,5.27,4.74,3.39,3.16,2.07,1.05,2.04,2.1,1.72,11.77,8.41,28.97,2.83,1.34,1.46,2.59,1.01,0.94,0.79,0.63,6.31,1.25,1.78,8.43,4.0,135.41,5.53,3.16,31.61,2.24,30000.13,29215.09,187.53,0.08,45.73,37.41,0.0,11.85,81.67,31.61,92.2,98.35,958.38,964.18,1896.74,1791.37,4992.12,4133.84,4404.66,2.71,196.41819999999998,1828.159886666667
1783,Basel,Switzerland,26.71,128.21,17.63,8.28,6.41,5.49,4.59,4.32,1.71,3.49,2.77,5.88,34.28,24.39,66.85,4.28,2.89,4.19,4.27,2.82,2.63,2.41,1.34,16.03,2.24,2.51,9.51,3.85,85.48,6.41,3.79,75.01,2.03,32053.51,42203.79,287.05,0.27,52.59,78.04,42.38,21.37,121.35,51.05,126.88,145.58,1479.14,1213.92,2874.13,2136.9,9927.68,7924.7,6216.73,1.58,439.7485,2387.4436533333333
1784,Getafe,Spain,10.54,42.15,6.85,2.11,4.21,1.74,2.05,1.4,0.71,0.76,0.8,1.36,8.96,5.53,8.17,1.32,1.34,1.05,1.24,0.87,0.87,0.9,0.55,3.15,0.92,1.05,5.27,1.69,57.96,2.63,1.08,15.83,1.56,15806.18,15806.18,118.55,0.16,35.41,59.71,21.07,7.38,49.79,26.08,69.9,66.74,632.25,474.19,895.68,737.62,,1468.92,1475.24,1.95,104.2492,1168.921106666667
1785,Erie,United States,15.0,47.5,7.0,4.0,5.0,4.35,2.0,1.39,1.1,3.47,4.78,2.99,18.93,16.53,14.62,3.88,1.5,8.27,5.25,4.62,4.06,1.55,1.57,16.5,3.21,4.04,8.5,1.5,26.5,3.62,1.52,23.5,1.21,33000.0,26083.33,216.69,0.3,73.92,19.67,20.0,11.0,42.75,31.62,70.18,111.94,913.0,775.0,950.0,875.0,1566.15,1404.69,2596.0,5.29,290.6287,1477.1333066666666
1786,Geelong,Australia,10.87,54.37,8.83,5.44,5.44,3.4,2.85,2.51,1.25,1.91,1.8,3.83,7.09,8.63,10.99,2.99,2.16,2.28,4.59,2.21,1.95,2.17,2.15,10.19,3.94,3.85,23.79,1.82,54.37,2.45,1.25,26.22,1.34,14270.49,16989.49,126.97,0.17,48.41,42.47,16.99,8.15,44.17,61.16,79.28,101.94,1398.52,996.72,1812.21,1223.24,4535.58,3719.42,3055.43,2.7,227.9954,1921.4625866666663
1787,Ontario,United States,14.3,70.0,8.0,5.29,5.5,3.88,1.71,2.02,0.75,1.76,4.26,2.16,12.53,5.36,14.31,3.93,1.33,1.1,2.92,2.96,1.84,1.37,1.5,10.5,2.03,3.42,10.98,3.03,73.35,2.6,1.62,36.0,1.51,22500.0,24000.0,222.49,0.1,79.6,31.84,,13.25,47.25,28.0,63.5,85.83,1533.33,1383.33,2125.0,1705.17,3282.99,5005.0,3274.68,5.43,205.7851,2186.5908333333327
1788,Passo Fundo,Brazil,2.87,21.08,4.31,1.92,1.72,0.96,0.77,0.57,1.02,0.98,0.77,1.53,4.79,2.01,5.46,0.96,0.86,0.94,1.15,0.57,0.77,0.53,0.45,5.08,0.81,0.96,1.92,0.77,,1.05,0.48,4.6,1.11,14369.47,24907.08,55.56,0.08,15.33,19.16,,4.31,38.32,19.16,67.06,55.56,277.81,196.38,526.88,325.71,836.59,622.68,478.98,7.77,83.87259999999999,
1789,Hagerstown,United States,6.3,105.0,8.75,5.0,6.0,4.67,,1.67,0.92,1.92,3.31,2.49,13.23,21.91,20.39,5.22,1.93,8.08,4.78,3.23,4.21,2.0,2.0,17.0,3.04,4.75,7.5,3.5,60.0,4.0,1.34,15.0,1.27,23750.0,24333.33,255.83,0.15,82.5,40.0,10.0,12.25,55.5,53.33,91.0,99.8,696.67,866.67,1413.33,1566.67,1076.39,,5000.0,5.22,293.11640000000006,1306.2999733333331
1790,Rzeszow,Poland,6.76,31.55,5.63,2.7,2.48,2.11,1.18,0.8,0.7,0.85,0.89,2.2,7.02,4.35,8.08,0.98,1.26,1.13,2.26,0.76,0.77,0.78,0.49,5.18,0.8,1.18,4.06,0.9,22.54,1.13,0.54,5.41,1.41,17714.47,24791.25,160.17,0.07,13.52,26.43,10.52,5.63,69.3,28.55,64.01,77.27,360.6,305.51,478.92,435.72,2779.62,1840.56,859.72,8.17,97.1593,887.5866666666667
1792,Trondheim,Norway,21.58,92.48,12.33,9.25,9.62,4.5,3.76,2.93,2.24,2.87,3.1,4.08,9.84,12.54,25.82,2.75,2.59,3.35,3.89,1.95,2.31,2.63,2.48,15.41,3.26,4.71,13.67,4.32,88.37,14.39,1.21,72.24,2.17,33126.84,38284.93,162.4,0.07,56.16,34.08,39.05,15.41,77.04,45.36,98.9,114.05,1117.61,916.54,1929.43,1427.09,7045.77,5103.29,4048.15,2.6,317.4627,2013.5802733333333
1794,Severodvinsk,Russia,16.0,28.0,7.6,1.44,1.6,1.92,1.12,0.53,1.09,1.11,1.65,1.48,14.4,5.52,11.04,2.08,1.73,1.75,2.08,0.96,0.72,1.4,0.75,12.0,1.24,1.6,3.2,0.56,,2.24,0.3,3.68,0.81,,24494.32,165.6,0.03,8.0,54.4,22.4,6.4,48.0,88.0,66.67,112.0,304.0,256.0,520.0,488.0,1776.0,1560.0,760.0,9.35,141.01690000000002,
1795,Nis,Serbia,6.28,22.89,5.39,1.35,1.97,1.27,1.11,0.64,0.87,0.5,1.22,1.76,4.27,5.01,7.39,0.81,1.15,1.18,1.33,0.61,0.54,0.42,0.49,4.94,0.58,1.05,3.37,0.72,23.65,1.16,0.45,4.49,1.55,24875.31,19492.43,123.02,0.1,15.33,20.18,7.85,3.9,63.84,25.03,78.98,78.55,255.25,191.76,409.92,298.15,1707.19,1202.01,523.34,3.62,89.1229,768.9336066666667
1796,Itajai,Brazil,3.35,19.16,6.23,1.72,2.3,1.44,1.01,0.43,0.86,1.72,0.86,1.38,8.3,3.45,4.41,1.72,0.88,1.09,1.32,1.15,0.96,0.77,0.57,6.71,0.98,1.53,2.11,0.96,,1.34,1.92,5.75,1.28,16764.86,28738.94,101.78,0.24,19.16,23.95,,6.13,21.08,30.65,47.9,57.48,287.39,191.59,862.17,478.98,1724.34,1628.54,383.19,9.0,108.5771,
1797,Potsdam,Germany,10.54,47.42,8.43,3.69,3.69,3.14,2.24,1.76,1.03,1.04,2.3,2.4,11.03,7.26,10.53,2.07,1.68,1.72,1.01,1.42,1.11,1.19,0.42,5.79,0.56,1.26,7.59,2.37,45.31,3.69,2.21,26.87,2.3,23182.39,25835.73,198.2,0.09,32.9,36.35,21.07,10.54,86.06,42.15,90.32,84.3,1053.75,605.9,1887.96,1159.12,9483.71,6322.47,2318.24,1.67,131.3413,1805.9958400000003
1798,Spartanburg,United States,11.5,35.0,7.5,4.33,5.5,3.69,1.69,1.39,0.88,3.86,4.96,2.73,13.98,14.32,25.9,4.51,1.31,3.71,3.33,3.59,2.91,1.59,2.09,12.0,3.28,2.92,5.57,1.0,31.0,3.0,1.86,,1.05,30500.0,31670.0,223.48,0.25,63.0,53.33,,11.5,40.0,48.75,82.5,125.0,1025.0,850.0,2050.0,1475.0,1883.68,1076.39,3583.33,4.95,320.133,1601.8183333333336
1800,Braila,Romania,7.49,32.11,6.64,1.07,1.71,1.71,1.07,1.18,1.28,0.66,1.41,2.38,5.67,4.24,8.03,0.86,1.23,1.06,1.5,0.54,0.52,0.7,0.53,4.28,0.66,1.2,4.5,0.54,11.24,0.59,0.45,4.71,1.68,18732.2,22478.65,124.33,0.05,7.71,23.55,8.56,7.49,42.82,33.18,46.03,60.66,220.48,160.17,276.68,180.94,804.63,614.97,541.71,7.67,101.54280000000001,755.9167
1801,Burlington,Canada,16.68,66.7,8.64,5.19,5.93,3.08,1.67,1.5,2.08,2.27,2.28,2.77,15.53,8.32,14.94,3.06,1.28,3.51,5.56,1.22,1.65,1.9,2.59,11.86,2.14,3.26,12.6,2.59,51.14,2.59,2.37,22.23,1.47,21493.34,20208.68,105.24,0.17,54.57,33.72,12.97,11.48,44.96,33.35,84.61,119.14,1545.83,1346.42,2371.68,2056.69,7429.2,7166.61,4435.78,6.21,270.1494,2119.205273333333
1804,Fort Lauderdale,United States,20.0,80.0,9.0,6.5,7.0,4.86,2.38,1.77,1.12,3.26,5.17,2.73,9.88,10.47,15.86,3.77,1.63,4.56,4.81,3.02,2.82,2.29,2.18,10.5,3.23,3.96,7.0,2.0,59.5,5.0,1.58,24.0,1.23,23195.0,22266.67,138.95,0.25,66.58,42.58,17.5,13.0,48.0,37.38,68.78,89.29,2381.25,1750.0,3822.22,2922.73,5328.14,2744.8,4948.0,4.87,276.14009999999996,2943.99086
1805,York,United Kingdom,15.99,67.65,7.38,6.15,4.92,3.48,2.89,1.55,1.43,0.99,1.69,2.59,8.96,8.36,25.52,2.05,1.23,2.13,4.62,1.25,1.58,0.64,1.09,8.61,1.76,1.92,15.99,2.64,70.73,3.44,1.38,19.93,1.9,29520.0,35055.01,301.9,0.62,31.37,51.25,15.58,12.29,69.96,35.82,84.56,76.11,1099.31,895.26,2337.0,1583.63,4920.0,2460.0,3680.7,3.0,195.41869999999997,1870.3592466666666
1806,Amadora,Portugal,7.38,31.61,6.32,2.11,2.9,1.21,1.45,1.05,0.72,1.02,0.89,1.99,8.08,7.55,11.59,1.26,1.05,1.21,1.58,0.84,1.05,1.05,0.56,4.21,0.77,1.05,5.37,1.58,42.15,3.42,0.99,15.81,2.01,28029.62,31612.36,118.79,0.11,42.15,31.19,13.17,7.38,57.96,32.93,101.86,115.91,720.06,667.37,843.0,843.0,2985.26,3424.67,871.97,2.73,120.36839999999998,1467.649713333333
1807,Reggio di Calabria,Italy,10.54,52.69,8.69,4.21,2.63,1.35,1.71,1.05,0.91,1.28,1.23,2.44,10.54,8.73,12.29,1.48,1.05,1.16,0.87,1.02,1.07,0.68,0.35,3.16,1.36,1.78,5.8,1.58,43.2,4.43,0.89,21.07,2.19,22128.65,21074.9,91.32,0.21,31.26,42.15,11.59,8.17,51.11,25.16,75.08,84.3,425.71,544.44,677.91,360.91,1114.86,869.34,1238.36,1.7,129.1909,1105.8075333333336
1816,Nijmegen,Netherlands,15.81,73.76,8.43,5.8,5.27,3.24,3.08,2.7,1.08,2.04,2.1,1.75,11.77,8.41,28.97,2.81,1.35,1.46,2.61,1.01,0.94,0.79,0.63,6.31,1.25,1.78,8.43,2.21,142.26,5.27,1.84,15.81,2.2,24763.01,22479.9,188.35,0.2,38.69,31.91,28.1,12.12,104.06,40.04,96.15,171.23,1106.43,843.0,1804.54,1580.62,4803.32,3635.42,2985.61,3.0,196.8952,1926.4175333333335
1817,Saarbrucken,Germany,10.54,77.98,10.01,3.69,4.21,3.51,2.59,2.26,1.06,2.15,2.18,2.73,13.11,8.16,21.34,2.57,1.68,2.3,1.62,1.98,0.96,1.79,0.71,7.38,0.58,2.46,7.9,2.74,68.49,3.69,2.11,25.29,2.27,21947.41,17539.59,356.69,0.09,37.82,30.73,24.76,11.06,75.17,44.05,88.12,123.82,671.76,500.53,1327.72,869.34,1896.74,1580.62,2686.79,2.47,194.6544,1381.7233866666668
1818,Toulon,France,13.7,84.3,9.75,5.27,3.95,3.03,3.03,1.16,0.95,1.47,2.99,3.65,10.89,9.13,12.64,3.16,2.04,3.16,2.92,2.74,2.28,1.33,1.09,7.38,1.76,3.34,10.54,1.48,30.3,3.58,1.92,23.39,2.09,28977.99,30558.61,213.48,0.13,19.89,84.03,22.13,10.91,56.2,50.93,131.72,196.7,674.4,632.25,1475.24,895.68,3161.24,,2209.18,1.45,190.6449,1406.417213333333
1819,Split,Croatia,9.07,41.88,6.14,2.79,3.14,1.89,2.35,1.48,1.0,1.12,2.47,2.48,8.95,9.39,10.21,1.41,1.41,1.7,2.04,0.95,0.86,1.04,0.92,5.58,1.28,1.77,4.75,1.54,40.48,2.79,1.12,11.14,1.63,25127.73,20900.69,115.32,0.16,25.6,37.23,10.17,6.0,75.91,32.56,68.25,91.61,495.27,361.4,832.09,623.02,3817.73,2892.51,957.56,2.89,147.9171,1065.9005200000001
1822,Tiaret,Algeria,2.17,10.85,3.07,1.63,1.08,1.08,0.43,0.2,0.7,0.23,0.72,1.19,5.06,4.99,12.3,2.44,3.06,1.27,0.54,0.49,0.46,0.58,0.22,3.62,1.45,0.9,2.13,0.14,2.89,0.72,0.47,7.23,0.27,21699.05,17359.24,43.4,0.05,19.53,9.16,3.62,5.79,20.01,33.75,40.99,49.43,120.55,67.51,192.88,122.96,1000.57,542.48,291.73,5.0,90.4825,349.06392000000005
1823,San Luis Rio Colorado,Mexico,4.54,24.68,5.93,2.58,2.58,2.06,1.04,0.69,1.21,1.96,1.29,1.69,3.09,4.13,6.7,2.95,1.24,1.23,0.83,0.77,0.77,0.67,0.77,10.7,1.48,1.29,3.56,0.46,15.47,1.8,1.05,10.31,0.99,20627.59,18049.15,85.9,0.01,21.87,21.92,10.31,4.25,44.57,42.62,100.75,100.81,197.45,148.09,438.34,335.2,670.4,489.91,567.26,9.0,127.87849999999997,596.1565333333333
1826,Gliwice,Poland,5.63,31.55,7.32,2.25,1.8,2.54,1.19,1.43,0.63,0.98,0.87,2.43,5.13,3.91,8.64,0.85,1.16,1.49,2.55,0.66,0.78,0.82,0.49,4.51,0.75,1.07,4.06,0.9,22.31,1.58,0.56,8.0,1.47,17714.47,18706.12,212.99,0.03,11.83,24.23,15.78,4.96,54.09,45.07,61.41,64.8,465.77,390.65,691.15,597.24,2002.16,2058.8,969.11,4.53,94.8824,952.2881266666665
1829,Townsville,Australia,13.59,67.96,8.51,4.76,5.78,3.25,2.47,1.93,1.26,1.92,1.74,4.0,8.11,7.7,13.3,3.09,2.88,3.27,3.76,2.14,2.02,2.76,0.9,13.59,4.31,4.76,31.26,2.72,54.37,2.04,1.22,21.0,1.34,19368.02,21122.47,96.84,0.07,50.97,43.61,11.89,10.19,70.08,33.98,92.31,95.14,906.11,770.19,1585.69,1128.1,2718.32,2038.74,3058.11,3.92,184.39749999999998,1464.783926666667
1830,Tarija,Bolivia,3.62,10.12,4.7,2.6,2.17,1.95,1.21,0.96,0.96,1.74,1.25,1.54,4.82,4.34,5.54,2.17,0.96,1.06,1.45,1.08,1.08,0.34,1.16,3.62,1.68,1.93,2.89,0.29,31.09,1.45,1.45,4.34,0.52,15185.44,16631.68,38.57,0.29,57.85,43.39,4.34,7.23,17.11,28.92,28.92,21.69,303.71,188.01,506.18,115.7,759.27,686.96,321.79,5.5,136.2669,635.6726066666668
1834,Newport News,United States,19.5,57.5,9.0,3.5,4.5,4.88,2.41,1.67,1.01,3.24,1.87,2.83,7.9,11.91,16.56,2.9,1.94,5.14,4.4,3.36,3.02,2.0,1.0,15.0,2.87,3.77,11.0,2.0,70.0,4.3,1.34,18.0,1.24,20485.0,20304.0,159.71,0.18,81.66,30.0,,13.5,38.0,33.42,96.75,113.75,1166.67,1250.0,1900.0,2100.0,2107.04,1584.88,2885.0,5.16,226.40810000000002,1743.067
1838,Santander,Spain,12.64,42.15,8.43,2.63,2.16,1.98,1.32,1.19,1.04,0.81,1.52,2.22,11.94,6.94,11.85,1.98,1.82,1.75,2.05,1.08,1.62,0.91,0.77,5.27,1.33,2.04,5.43,1.37,36.35,2.63,1.37,23.18,1.62,21074.9,20372.41,153.0,0.33,38.2,38.39,10.19,7.22,85.35,26.34,68.49,74.82,605.9,456.62,1053.75,790.31,3161.24,1896.74,1839.91,2.0,141.91550000000004,1178.39678
